92,83,99,24,61,18,39,32,94,43,35,47,82,14,45,33,46,51,67,25,72
68,85,11,54,21,27,19,57,69,56,99,24,18
48,18,83,46,82,77,67,72,24
32,43,82,33,46,67,96,36,76
28,65,11,68,54,27,23,56,98,92,19
48,45,18,19,61,43,31,35,98,47,63,53,83,82,39,14,24,69,32,57,99
92,83,99,24,18,39,32,94,35,82,51,72,13
98,11,36,56,53,57,52,96,69,65,68
33,77,96,76,62,52,23,65,68,75,54,21,27
92,83,99,24,61,18,39,63,32,94,35,47,82,14,45,33,46,51,67,25,72,77,13
33,67,13,96,62,65,73,85,27
76,98,28,85,21
75,28,31,98,57,92,99
85,75,11,54,21,27,53,31,98,19,57,69,56,48,92,83,99,24,61,18,39,63,32
72,76,62,65,81,75,11,21,53
85,81,31,69,13,53,75,54,27,98,19,57,65
94,35,47,82,14,45,33,46,51,67,25,72,77,13,96,36,76,62,52,23,65,81,68
53,19,13,73,28,72,54,36,65,98,75
76,11,62,68,53,77,65,54,28,75,52,85,21
83,24,57,54,43,69,11
23,82,35,52,43,39,13,77,47,63,96
43,35,82,14,45,33,46,51,67,25,72,77,13,96,36,76,62,52,23,65,81,68,73
36,19,13,98,65,76,23,81,28,72,11
31,48,24,27,57,98,28,56,54,35,19
21,13,85,31,27,57,36,68,81,54,76,96,73,77,23,52,62,11,75,19,98,65,53
21,27,98,69,83,24,18,63,32,94,43,35,47
56,99,69,48,54
11,23,36,77,81,65,28,62,68,52,27,75,96,46,67
83,24,61,18,63,94,43,35,47,82,14,46,51,67,25,77,96
94,39,82,69,99,47,63,57,92,32,98,56,18,35,14,48,43,19,28
72,76,96,67,65,73,82,68,35,52,85
63,14,33,46,51,67,72
63,32,94,43,35,82,14,46,51,72,77,96,36,76,62,23,65
57,69,48,92,83,99,24,18,39,63,32,94,35,14,45,51,67
57,99,61,39,47,82,46,51,67
76,62,52,23,65,81,68,73,85,75,54,27,28,53,31,98,19,57,69,48,92
75,36,21,85,46,28,27
45,33,35,96,51,72,36,23,52,47,25,94,81,82,62,13,32,76,14
11,54,21,28,53,98,19,57,69,56,92,83,99,24,61,39,32,94,43
25,33,24,77,13,61,51,47,39,82,46,14,18,96,35,67,94,63,36,45,43,99,32
85,13,68,53,27,36,69,57,52,11,96
77,13,96,36,76,52,23,65,81,73,85,75,11,54,98,19,57
47,67,72,13,62,52,68
45,33,77,76,73
39,92,18,35,72,13,61,82,77,32,51,14,46,47,45,25,63
98,52,11,21,54,75,31,53,36,85,77,27,68,72,73,19,23,81,65
45,25,82,11,68,52,85,75,23,46,51,96,77,67,72
76,47,72,63,67,33,62,46,32,61,25,77,18,14,96,94,36,35,39,43,13
76,62,52,65,81,21,28
69,56,48,92,83,99,24,61,39,32,94,43,35,47,82,45,33,46,51,67,25
85,81,23,77,54,72,51,76,36,75,21,68,11,67,28,13,65
73,21,68,45,11,85,23,33,81,36,46
67,24,45,83,32,39,61
28,51,67,46,76,96,11,21,73,27,62,25,65,85,52
13,36,52,23,81,54,31,57,69
21,27,28,53,98,19,69,56,48,92,24,18,94,35,47
24,18,39,63,32,94,35,47,82,14,45,33,46,67,25,72,77,13,96,36,76
51,36,76,62,11,27,53
81,68,73,54,21,28,53,98,57,69,48,92,83,99,24,61,18
46,33,98,19,69,61,14,45,47,24,48,82,99,57,63,94,39,83,56
28,57,92,83,24,39,63,35,14
65,73,85,75,11,54,28,24,61
48,92,83,99,24,61,47,72,77
82,25,83,61,77,39,63,45,99
36,76,65,73,54,56,48
19,83,24,18,39,63,32,94,43,35,82,14,33,46,51
11,21,53,69,56,48,83,32,43
32,45,25,94,99,63,47,48,82,77,14
32,57,46,33,24,14,69,83,82,51,39,92,99,63,61,48,67,47,18
48,57,11,92,65,53,61,75,21,56,83,73,54,68,27,69,31,24,98,28,19,81,99
31,75,83,62,57,68,52,23,56,73,48
45,92,94,61,32,13,18
46,27,76,52,62,68,36,33,54,21,72,96,51
19,57,69,56,48,92,99,24,61,18,39,63,32,94,43,35,47,82,14,45,33,46,51
69,83,99,24,61,39,63,94,35,82,45,33,51,67,25
53,31,69,63,83,54,85,21,18,28,92,27,57,98,48,24,56,75,32,39,99,61,19
81,82,35,72,96,68,36,46,13,62,14,73,76,25,33,52,43,67,45
69,56,48,61,35,82,14,45,25
76,23,81,11,21,28,19,57,48
73,75,11,21,27,53,98,19,57,69,56,83,99,24,61,18,39
18,39,63,32,94,43,35,47,82,14,45,46,51,67,25,72,77,13,36,62,52
94,69,99,56,43,46,61,63,67,82,35,47,32,83,18,39,48,92,51,24,45,33,25
27,56,81,11,53,18,68,69,48
61,35,13,94,77,47,51,99,63,18,36,67,24,45,46,43,72,32,33,96,14,39,25
32,57,28,53,99,27,18,75,48,85,83
32,43,47,14,51,67,25,13,36,76,52
73,75,54,21,53,98,19,48,83,99,61
76,52,81,68,28
75,98,56,83,39
43,33,36,67,62,72,18,94,77,45,35,82,32,61,76,96,14
54,21,27,53,98,69,56,92,83,99,18,39,63,32,94,43,35
53,75,56,21,99,85,83,19,92,73,48,28,31,23,11,57,81
21,28,53,98,69,24,63
48,99,43,94,92,53,82,69,27,56,39,32,35
24,18,39,94,43,35,47,82,14,45,33,46,51,67,25,13,96,36,76
65,14,25,77,54,33,23,52,96,13,11,68,73
92,57,94,53,19,63,98,47,99,18,61,39,82,14,24,35,69,28,83,56,32,48,43
94,39,48,83,99,53,69,31,14,28,98,82,32,18,24,35,63,56,47,61,92,19,57
25,72,77,13,96,36,76,62,52,23,65,81,68,73,85,75,11,54,27,28,53,31,98
36,76,62,52,23,65,81,73,75,11,54,53,98,19,57
56,48,35,43,45,18,72,63,83
68,62,31,67,73,72,23,13,81,76,36
21,28,98,57,39,54,19,61,18,92,83,24,11,63,69,43,94
25,13,96,76,62,52,81,73,85,75,11,54,27,31,98
62,65,81,68,73,75,54,27,28,57,69,92,83
45,47,62,35,46,32,82,14,96,52,39,67,94,33,25,77,36,72,13,51,43,18,63
36,82,67,96,35,62,94,43,61,13,46,51,47,77,18,76,39,25,63,14,33,45,32
19,57,69,56,48,83,99,24,61,18,39,63,94,43,47,82,14,45,33,46,51
28,81,75,11,72,98,62,68,65,52,19
82,33,65,76,51,45,72,36,96,77,63,32,13,94,47
48,83,99,63,43,35,77
21,27,28,53,31,19,57,69,56,48,92,83,99,24,61,18,39,63,32,94,43,35,47
35,25,36,47,18,24,14,77,99,45,96
96,11,23,13,85,76,73,33,65,21,67,52,36,81,25,27,62
82,45,33,67,62,65,73
14,36,61,94,43
76,27,92,28,75,52,69
31,56,28,68,73,69,57,53,21,23,11,65,76,62,48,75,54,19,98,92,27,52,85
36,76,52,23,65,81,68,73,85,75,11,54,21,27,28,53,31,98,19,57,69,56,48
99,61,18,43,53,45,47,83,24,94,63,92,56,57,82,69,14
82,94,57,14,83,32,46,35,98,99,45
53,98,19,57,69,56,48,92,24,39,63,32,94,43,35,47,82,14,45
35,82,14,45,33,46,25,72,77,96,23,65,85
98,92,81,53,85,76,48,27,62
98,57,92,99,18,39,43,47,82,14,45,33,46
28,53,31,98,57,69,48,83,99,24,61,18,39,63,32,43,35,47,82
24,61,39,63,32,35,46,51,67,36,76
99,98,33,18,82,48,24,45,35,32,19
62,52,23,81,68,73,85,75,11,54,21,53,98,19,57,56,48,92,83
73,28,53,19,56,99,24
81,45,82,14,43,73,46,47,33,68,77,96,25,51,13,35,23,52,62
65,28,61,83,99,92,98
83,99,94,43,47,67,96
82,14,46,51,67,77,96,76,23,85,75
45,46,51,81,75
94,43,35,47,82,14,45,46,67,72,13,96,36,52,65
81,77,11,28,31,68,85,54,76,65,62,36,75,21,57,19,98,27,52,23,96
83,54,21,18,39,68,53
33,18,69,51,24,94,14,19,48
32,36,94,13,67,51,35,46,62,96,63,77,72,52,76,82,23
76,62,52,23,65,81,68,73,85,11,27,28,98,57,48
69,56,48,92,24,18,39,94,43,35,82,45,33,67,25
46,51,67,25,72,77,13,96,76,62,52,23,68,73,85,75,11,54,21,27,28
